1,1,2022/08/18 16:24:45:110,OK,1,OK,位置No.1 ロック側リードピッチ,3.036,位置No.1 ロック側スタンドオフ,0.046,0.041,位置No.1 ロック側リードトータルピッチ,3.036,位置No.2 ロック側リードピッチ,3.03,位置No.2 ロック側スタンドオフ,0.05,0.035,位置No.2 ロック側リードトータルピッチ,3.03,位置No.3 ロック側リードピッチ,2.998,位置No.3 ロック側スタンドオフ,0.018,0.027,位置No.3 ロック側リードトータルピッチ,2.998,位置No.4 ロック側リードピッチ,3.033,位置No.4 ロック側スタンドオフ,0.035,0.038,位置No.4 ロック側リードトータルピッチ,3.033,2,OK,位置No.1 反ロック側リードピッチ,3.02,位置No.1 反ロック側スタンドオフ,0.056,0.036,位置No.1 反ロック側リードトータルピッチ,3.02,位置No.2 反ロック側リードピッチ,2.993,位置No.2 反ロック側スタンドオフ,0.034,0.031,位置No.2 反ロック側リードトータルピッチ,2.993,位置No.3 反ロック側リードピッチ,2.998,位置No.3 反ロック側スタンドオフ,0.05,0.05,位置No.3 反ロック側リードトータルピッチ,2.998,位置No.4 反ロック側リードピッチ,2.98,位置No.4 反ロック側スタンドオフ,0.049,0.051,位置No.4 反ロック側リードトータルピッチ,2.98,3,OK,位置No.1 ピッチ,3.001,位置No.1 ピッチ,3,位置No.1 列間ピッチ,2.945,2.949,位置No.1 列間ピッチ,7.243,7.239,位置No.1 トータルピッチ,3.001,位置No.1 トータルピッチ,3,位置No.2 ピッチ,3.011,位置No.2 ピッチ,3.006,位置No.2 列間ピッチ,2.945,2.944,位置No.2 列間ピッチ,7.243,7.23,位置No.2 トータルピッチ,3.011,位置No.2 トータルピッチ,3.006,位置No.3 ピッチ,3.016,位置No.3 ピッチ,3.009,位置No.3 列間ピッチ,2.942,2.95,位置No.3 列間ピッチ,7.244,7.237,位置No.3 トータルピッチ,3.016,位置No.3 トータルピッチ,3.009,位置No.4 ピッチ,3.029,位置No.4 ピッチ,2.999,位置No.4 列間ピッチ,2.949,2.959,位置No.4 列間ピッチ,7.251,7.223,位置No.4 トータルピッチ,3.029,位置No.4 トータルピッチ,2.999
1,1,2022/08/18 16:24:57:180,OK,1,OK,位置No.1 ロック側リードピッチ,3.047,位置No.1 ロック側スタンドオフ,0.056,0.033,位置No.1 ロック側リードトータルピッチ,3.047,位置No.2 ロック側リードピッチ,3.048,位置No.2 ロック側スタンドオフ,0.024,0.031,位置No.2 ロック側リードトータルピッチ,3.048,位置No.3 ロック側リードピッチ,3.051,位置No.3 ロック側スタンドオフ,0.028,0.021,位置No.3 ロック側リードトータルピッチ,3.051,位置No.4 ロック側リードピッチ,3.053,位置No.4 ロック側スタンドオフ,0.028,0.037,位置No.4 ロック側リードトータルピッチ,3.053,2,OK,位置No.1 反ロック側リードピッチ,3.018,位置No.1 反ロック側スタンドオフ,0.055,0.042,位置No.1 反ロック側リードトータルピッチ,3.018,位置No.2 反ロック側リードピッチ,3.043,位置No.2 反ロック側スタンドオフ,0.043,0.037,位置No.2 反ロック側リードトータルピッチ,3.043,位置No.3 反ロック側リードピッチ,3.016,位置No.3 反ロック側スタンドオフ,0.045,0.039,位置No.3 反ロック側リードトータルピッチ,3.016,位置No.4 反ロック側リードピッチ,3.02,位置No.4 反ロック側スタンドオフ,0.034,0.033,位置No.4 反ロック側リードトータルピッチ,3.02,3,OK,位置No.1 ピッチ,3.002,位置No.1 ピッチ,3.009,位置No.1 列間ピッチ,2.943,2.941,位置No.1 列間ピッチ,7.241,7.237,位置No.1 トータルピッチ,3.002,位置No.1 トータルピッチ,3.009,位置No.2 ピッチ,3.012,位置No.2 ピッチ,3.013,位置No.2 列間ピッチ,2.946,2.952,位置No.2 列間ピッチ,7.235,7.235,位置No.2 トータルピッチ,3.012,位置No.2 トータルピッチ,3.013,位置No.3 ピッチ,3.015,位置No.3 ピッチ,3.005,位置No.3 列間ピッチ,2.942,2.945,位置No.3 列間ピッチ,7.23,7.215,位置No.3 トータルピッチ,3.015,位置No.3 トータルピッチ,3.005,位置No.4 ピッチ,3.025,位置No.4 ピッチ,2.998,位置No.4 列間ピッチ,2.955,2.95,位置No.4 列間ピッチ,7.256,7.22,位置No.4 トータルピッチ,3.025,位置No.4 トータルピッチ,2.998
